Date,Open,High,Low,Close,Adj Close,Volume
2008-04-30,139.289993,140.589996,138.259995,138.259995,101.309235,208395900
2008-05-01,138.380005,141.119995,138.270004,141.119995,103.404907,187279500
2008-05-02,142.339996,142.369995,140.559998,141.509995,103.690681,181585500
2008-05-05,141.050003,141.610001,140.410004,140.830002,103.19239,118504500
2008-05-06,140.020004,142.199997,139.690002,142.050003,104.086365,179339800
2008-05-07,141.889999,142.039993,139.130005,139.520004,102.232498,199267300
2008-05-08,139.740005,140.320007,138.979996,139.160004,101.968689,178321200
2008-05-09,138.600006,139.389999,138.449997,138.899994,101.778175,152588200
2008-05-12,139.25,140.559998,138.729996,140.460007,102.921265,147865900
2008-05-13,140.800003,140.889999,139.729996,140.479996,102.935898,159132200
2008-05-14,141.070007,142.199997,140.460007,140.770004,103.148399,181910800
2008-05-15,141.039993,142.630005,140.830002,142.529999,104.438042,166927000
2008-05-16,142.860001,142.869995,141.610001,142.660004,104.533333,204236800
2008-05-19,142.809998,144.300003,142.300003,143.050003,104.819092,165664400
2008-05-20,142.270004,142.339996,141.0,141.889999,103.969078,178552100
2008-05-21,141.809998,142.119995,139.0,139.490005,102.210518,252724800
2008-05-22,139.429993,140.169998,139.0,139.509995,102.225143,170820400
2008-05-23,139.050003,139.660004,137.520004,137.639999,100.854942,181376400
2008-05-27,137.800003,139.0,137.529999,138.660004,101.602356,168322900
2008-05-28,139.169998,140.0,138.0,139.300003,102.071327,181288100
2008-05-29,139.130005,140.929993,139.080002,140.0,102.584175,173927200
2008-05-30,140.470001,140.740005,139.940002,140.350006,102.840675,117362000
2008-06-02,139.830002,139.860001,138.0,138.899994,101.778175,181069900
2008-06-03,139.300003,139.619995,137.229996,138.089996,101.184631,271965700
2008-06-04,137.699997,139.160004,137.460007,138.020004,101.133385,246637700
2008-06-05,138.580002,140.889999,138.320007,140.779999,103.155716,237867100
2008-06-06,139.550003,139.800003,136.220001,136.289993,99.865692,384276300
2008-06-09,136.860001,137.5,135.410004,136.619995,100.107552,228263900
2008-06-10,135.669998,137.100006,135.350006,135.940002,99.609276,260234900
2008-06-11,135.970001,136.259995,133.929993,133.940002,98.143753,283890100
2008-06-12,134.600006,135.869995,133.520004,134.449997,98.517487,252791800
2008-06-13,135.169998,136.520004,134.419998,136.149994,99.763107,244726900
2008-06-16,135.550003,136.929993,135.460007,136.229996,99.821747,185832500
2008-06-17,137.070007,137.119995,135.369995,135.570007,99.338181,191707700
2008-06-18,134.690002,135.520004,133.710007,134.25,98.370903,265893000
2008-06-19,134.149994,135.240005,133.5,134.419998,98.495514,304204900
2008-06-20,132.839996,133.089996,131.220001,131.580002,96.896774,289275700
2008-06-23,132.089996,132.229996,131.320007,131.449997,96.801025,165096400
2008-06-24,131.050003,132.440002,130.190002,131.190002,96.609543,267300600
2008-06-25,131.720001,133.399994,131.240005,131.809998,97.066116,287853900
2008-06-26,130.570007,131.419998,128.080002,128.229996,94.429764,297775000
2008-06-27,128.279999,128.860001,127.040001,127.529999,93.914291,303423400
2008-06-30,127.889999,128.910004,127.300003,127.980003,94.245689,258842600
2008-07-01,126.519997,128.470001,125.93,128.380005,94.54023,388622000
2008-07-02,128.789993,129.160004,125.949997,126.18,92.920158,288064600
2008-07-03,127.110001,127.110001,124.989998,126.309998,93.015862,239352500
2008-07-07,126.790001,127.339996,123.919998,125.019997,92.065903,372427300
2008-07-08,124.989998,127.389999,124.199997,127.239998,93.700722,375973700
2008-07-09,127.5,127.739998,124.389999,124.790001,91.896561,336729400
2008-07-10,124.43,125.790001,123.580002,125.300003,92.27211,436475700
2008-07-11,123.970001,125.900002,122.489998,123.839996,91.196938,481124600
2008-07-14,125.260002,125.5,122.400002,122.720001,90.372169,322720800
2008-07-15,121.800003,123.489998,120.019997,120.989998,89.098183,502502500
2008-07-16,121.449997,124.57,121.099998,123.959999,91.285316,371642900
2008-07-17,125.139999,126.260002,124.089996,125.199997,92.198448,375490600
2008-07-18,126.169998,126.419998,125.150002,125.980003,92.772842,267030100
2008-07-21,126.510002,126.800003,125.190002,126.050003,92.824387,222863000
2008-07-22,125.150002,127.800003,124.849998,127.480003,93.877472,296904200
2008-07-23,127.889999,129.149994,127.550003,128.169998,94.385559,311698400
2008-07-24,128.339996,128.410004,125.160004,125.510002,92.426743,248634500
2008-07-25,125.889999,126.489998,125.169998,125.480003,92.404625,219131000
2008-07-28,125.510002,126.059998,123.419998,123.639999,91.049667,205201300
2008-07-29,123.980003,126.379997,123.639999,126.279999,92.993744,261505600
2008-07-30,127.110001,128.600006,126.279999,128.529999,94.650681,354710000
2008-07-31,127.400002,128.570007,126.629997,126.830002,93.398796,277402100
2008-08-01,127.120003,127.279999,125.459999,126.160004,92.905426,248690900
2008-08-04,126.040001,126.139999,124.760002,124.989998,92.043823,188239600
2008-08-05,126.019997,128.559998,124.970001,128.360001,94.525513,251577600
2008-08-06,128.020004,129.300003,127.480003,128.929993,94.945244,209555400
2008-08-07,127.959999,128.440002,126.540001,127.010002,93.531364,246312500
2008-08-08,126.580002,129.929993,126.379997,129.369995,95.269257,260811700
2008-08-11,129.470001,131.509995,129.229996,130.710007,96.256081,249425800
2008-08-12,130.279999,130.699997,128.729996,129.350006,95.25457,213200800
2008-08-13,128.789993,129.649994,127.669998,128.570007,94.680183,256393200
2008-08-14,127.839996,130.279999,127.75,129.539993,95.394463,239555300
2008-08-15,129.929993,130.5,129.300003,130.169998,95.858429,181000800
2008-08-18,130.429993,130.479996,127.660004,128.389999,94.547623,172275100
2008-08-19,127.419998,127.690002,126.529999,126.989998,93.516617,194673700
2008-08-20,127.389999,127.949997,126.339996,127.580002,93.951126,225498200
2008-08-21,126.75,128.440002,126.599998,127.800003,94.113098,180609800
2008-08-22,128.669998,129.649994,127.800003,129.649994,95.475471,167715300
2008-08-25,128.800003,129.649994,126.75,127.019997,93.538712,171936900
2008-08-26,127.019997,127.870003,126.580002,127.389999,93.811195,159117200
2008-08-27,127.550003,128.830002,127.300003,128.630005,94.724297,171032800
2008-08-28,129.279999,130.339996,129.110001,130.190002,95.873138,167537100
2008-08-29,129.729996,130.139999,128.509995,128.789993,94.84214,189195800
2008-09-02,130.029999,130.710007,127.519997,127.989998,94.253021,252364900
2008-09-03,127.879997,128.5,126.93,127.879997,94.172028,251947000
2008-09-04,126.970001,127.230003,123.959999,124.029999,91.336868,340042500
2008-09-05,123.290001,124.949997,122.0,124.419998,91.624054,289503400
2008-09-08,128.039993,128.240005,124.419998,126.989998,93.516617,364075300
2008-09-09,127.099998,127.360001,122.800003,123.220001,90.740364,377326800
2008-09-10,123.889999,124.900002,122.550003,123.720001,91.108559,298916600
2008-09-11,122.120003,125.739998,121.599998,125.510002,92.426743,375369400
2008-09-12,124.290001,126.209999,123.830002,126.089996,92.853844,297851200
2008-09-15,121.629997,125.650002,119.889999,120.089996,88.435371,483607000
2008-09-16,117.199997,122.32,117.0,122.099998,89.915588,581744300
2008-09-17,119.639999,121.849998,116.0,116.610001,85.872681,624095600
2008-09-18,118.050003,121.790001,113.800003,120.07,88.420662,776114700
2008-09-19,126.699997,128.0,123.330002,124.120003,91.932213,501087800
2008-09-22,124.449997,124.75,120.360001,121.309998,89.850891,249966500
2008-09-23,120.849998,122.019997,118.279999,118.550003,87.806648,327470400
2008-09-24,119.349998,120.0,117.790001,118.93,88.088127,311818400
2008-09-25,119.400002,121.910004,118.440002,120.790001,89.465736,328253000
2008-09-26,118.830002,121.5,118.510002,120.849998,89.510193,285917400
2008-09-29,119.139999,119.339996,110.970001,111.379997,82.496033,459562300
2008-09-30,113.510002,116.800003,110.529999,115.989998,85.910553,328154400
2008-10-01,115.269997,116.690002,113.949997,116.059998,85.962379,332783000
2008-10-02,114.949997,115.110001,111.059998,111.849998,82.84417,365337800
2008-10-03,112.860001,115.449997,109.68,110.339996,81.725746,461798000
2008-10-06,107.150002,107.620003,100.639999,104.720001,77.563171,610637500
2008-10-07,106.839996,107.330002,99.650002,100.029999,74.089424,540012100
2008-10-08,97.519997,102.18,96.809998,97.510002,72.222931,725414800
2008-10-09,99.660004,100.620003,90.25,90.699997,67.178925,534485200
2008-10-10,86.760002,93.940002,83.580002,88.5,65.549438,871026300
2008-10-13,93.870003,101.349998,89.949997,101.349998,75.067093,455584000
2008-10-14,104.699997,105.529999,97.110001,99.849998,73.956108,546268300
2008-10-15,97.459999,97.800003,89.709999,90.019997,66.67527,484627500
2008-10-16,91.290001,94.769997,86.540001,93.769997,69.452805,708811200
2008-10-17,91.989998,98.589996,91.650002,93.209999,69.038033,476649000
2008-10-20,95.349998,99.099998,94.089996,98.809998,73.18576,321294200
2008-10-21,96.970001,98.639999,95.220001,95.860001,71.000824,356502000
2008-10-22,93.199997,95.860001,87.529999,90.639999,67.134491,516168000
2008-10-23,90.290001,92.449997,85.809998,91.690002,67.912209,634666400
2008-10-24,84.059998,89.919998,84.0,87.040001,64.468117,545812600
2008-10-27,85.970001,89.510002,83.699997,83.949997,62.179386,397288600
2008-10-28,87.339996,94.239998,84.529999,93.760002,69.445396,639939500
2008-10-29,93.769997,97.169998,92.099998,93.080002,68.94175,531270100
2008-10-30,95.779999,96.540001,92.900002,96.300003,71.326721,414582100
2008-10-31,95.080002,98.57,94.480003,96.830002,71.719276,411394000
2008-11-03,96.779999,97.690002,95.949997,97.110001,71.92662,205419400
2008-11-04,99.059998,100.860001,96.709999,100.410004,74.370903,346793400
2008-11-05,99.199997,100.709999,95.0,96.190002,71.245209,387844100
2008-11-06,94.459999,95.440002,90.059998,90.860001,67.297447,477721900
2008-11-07,91.650002,94.0,90.5,93.860001,69.519463,380391000
2008-11-10,95.209999,95.529999,90.919998,92.629997,68.608444,301773000
2008-11-11,90.760002,92.139999,88.650002,89.769997,66.490135,418498200
2008-11-12,88.230003,88.949997,85.120003,85.82,63.564472,454330600
2008-11-13,86.129997,91.730003,82.089996,91.169998,67.527054,753141900
2008-11-14,89.410004,92.059998,86.519997,86.620003,64.157013,540352300
2008-11-17,86.379997,88.559998,85.160004,85.470001,63.305218,415254900
2008-11-18,85.150002,87.220001,82.910004,87.080002,64.497711,523811800
2008-11-19,85.910004,86.870003,80.919998,81.5,60.364769,558327600
2008-11-20,80.129997,82.510002,75.050003,75.449997,55.883686,814180400
2008-11-21,77.459999,80.900002,74.339996,79.519997,58.898239,718536500
2008-11-24,81.919998,86.989998,80.360001,85.029999,62.979359,523305300
2008-11-25,87.300003,87.510002,83.82,85.660004,63.445953,454112400
2008-11-26,84.300003,89.190002,84.239998,88.970001,65.897598,370134200
2008-11-28,88.629997,90.129997,88.480003,90.089996,66.727112,118308100
2008-12-01,87.510002,87.550003,81.860001,82.110001,60.816578,369927100
2008-12-02,83.470001,85.489998,82.040001,85.269997,63.157085,469508400
2008-12-03,83.400002,87.830002,83.139999,87.32,64.675499,519863500
2008-12-04,86.059998,88.050003,83.739998,85.300003,63.179314,444173800
2008-12-05,83.650002,88.419998,82.239998,87.93,65.127266,471905300
2008-12-08,90.339996,92.379997,88.080002,91.0,67.401154,412859300
2008-12-09,90.370003,92.129997,88.980003,89.5,66.290169,370790000
2008-12-10,90.32,91.360001,89.0,90.110001,66.741951,396187400
2008-12-11,89.540001,91.0,87.370003,87.940002,65.134697,365061000
2008-12-12,85.550003,89.07,85.199997,88.989998,65.912376,415060400
2008-12-15,89.019997,89.150002,86.290001,87.75,64.993996,256694200
2008-12-16,91.879997,92.019997,88.18,91.879997,68.05294,377699500
2008-12-17,90.839996,92.43,90.059998,90.989998,67.393738,281819800
2008-12-18,91.400002,91.669998,88.209999,89.290001,66.134621,374673300
2008-12-19,89.099998,90.620003,88.089996,88.190002,65.850121,301451300
2008-12-22,88.580002,88.669998,85.489998,87.059998,65.006325,243759500
2008-12-23,87.529999,87.93,85.800003,86.160004,64.334343,221625200
2008-12-24,86.449997,86.870003,86.0,86.660004,64.70768,62061600
2008-12-26,87.239998,87.300003,86.5,87.160004,65.081047,74767700
2008-12-29,87.239998,87.330002,85.599998,86.910004,64.894371,127795900
2008-12-30,87.510002,89.050003,86.879997,88.970001,66.432549,168256300
2008-12-31,89.080002,90.970001,88.870003,90.239998,67.380806,193987200
2009-01-02,90.440002,93.440002,89.849998,92.959999,69.411766,227566300
2009-01-05,92.629997,93.660004,91.889999,92.849998,69.329651,240349700
2009-01-06,93.639999,94.449997,92.68,93.470001,69.792618,328260900
2009-01-07,92.0,92.260002,90.199997,90.669998,67.701881,280899200
2009-01-08,90.160004,91.089996,89.669998,91.040001,67.978149,263834400
2009-01-09,91.160004,91.32,85.360001,89.089996,66.522102,330953600
2009-01-12,88.839996,88.910004,86.410004,86.949997,64.924225,277858500
2009-01-13,86.730003,87.879997,86.199997,87.110001,65.043709,356432300
2009-01-14,85.540001,85.75,83.160004,84.370003,62.99781,435491600
2009-01-15,84.120003,85.25,81.720001,84.400002,63.020184,532647300
2009-01-16,85.860001,85.989998,83.050003,85.059998,63.512989,399237200
2009-01-20,84.230003,85.059998,80.050003,80.57,60.16037,419855200
2009-01-21,81.940002,84.239998,80.470001,84.050003,62.758842,364360700
2009-01-22,82.419998,84.040001,81.169998,82.75,61.788143,427940300
2009-01-23,80.900002,83.989998,80.57,83.110001,62.056942,386800600
2009-01-26,83.589996,85.360001,82.809998,83.68,62.482563,317978800
2009-01-27,84.129997,85.150002,83.300003,84.529999,63.11726,273789700
2009-01-28,86.400002,87.949997,86.07,87.389999,65.252792,330007000
2009-01-29,86.110001,87.489998,84.470001,84.550003,63.132164,294392500
2009-01-30,84.980003,85.400002,82.209999,82.830002,61.847897,383383600
2009-02-02,81.57,83.18,81.309998,82.580002,61.661205,288233300
2009-02-03,83.099998,84.360001,82.220001,83.739998,62.527363,278385800
2009-02-04,84.300003,85.370003,83.040001,83.330002,62.221214,322989300
2009-02-05,82.699997,85.290001,77.730003,84.57,63.147102,417679400
2009-02-06,84.860001,87.339996,84.68,86.980003,64.946617,366101700
2009-02-09,86.959999,87.739998,86.32,87.099998,65.036247,240075200
2009-02-10,86.269997,87.029999,82.449997,83.110001,62.056942,536212800
2009-02-11,83.449997,84.050003,82.400002,83.599998,62.422806,324442500
2009-02-12,82.169998,83.82,81.050003,83.660004,62.467621,469302200
2009-02-13,83.550003,84.239998,82.739998,82.760002,61.79562,293998400
2009-02-17,80.160004,82.959999,79.169998,79.220001,59.152382,478910100
2009-02-18,79.790001,79.940002,78.279999,79.029999,59.010475,362964800
2009-02-19,79.839996,80.150002,78.019997,78.18,58.375793,316867500
2009-02-20,76.730003,78.339996,75.769997,77.419998,57.808285,477176600
2009-02-23,78.269997,78.269997,74.589996,74.650002,55.740002,379641400
2009-02-24,75.290001,77.949997,74.699997,77.480003,57.853119,426260900
2009-02-25,77.139999,78.419998,75.629997,76.870003,57.39761,461985800
2009-02-26,77.82,79.669998,75.529999,75.620003,56.464291,363353900
2009-02-27,74.010002,75.690002,73.809998,73.93,55.202377,470510900
2009-03-02,72.519997,73.919998,70.370003,70.599998,52.715904,426452600
2009-03-03,71.610001,71.699997,69.639999,70.07,52.320171,443761000
2009-03-04,71.230003,72.870003,70.07,71.730003,53.559692,462753100
2009-03-05,70.099998,71.730003,68.169998,68.800003,51.371899,485549400
2009-03-06,69.400002,70.449997,67.099998,68.919998,51.461483,490470000
2009-03-09,67.949997,70.0,67.730003,68.110001,50.856678,379905300
2009-03-10,69.510002,72.370003,69.370003,72.169998,53.888233,406227900
2009-03-11,73.0,73.75,71.830002,72.639999,54.239151,356648300
2009-03-12,72.620003,75.75,71.970001,75.5,56.37468,409702700
2009-03-13,76.010002,76.980003,74.730003,76.089996,56.81522,337474700
2009-03-16,76.959999,77.970001,75.809998,75.860001,56.643494,360644900
2009-03-17,76.07,78.360001,75.449997,78.18,58.375793,356814300
2009-03-18,77.809998,80.900002,77.07,79.93,59.68248,473273200
2009-03-19,80.93,81.0,78.690002,78.940002,58.943291,428520400
2009-03-20,78.760002,78.910004,76.529999,76.709999,57.688145,371078200
2009-03-23,78.739998,82.290001,78.309998,82.220001,61.831829,419933300
2009-03-24,81.239998,82.360001,80.510002,80.599998,60.613537,330271000
2009-03-25,81.230003,82.699997,79.059998,81.449997,61.252762,441775100
2009-03-26,82.25,83.300003,81.32,83.110001,62.501152,422025200
2009-03-27,82.050003,82.529999,81.309998,81.610001,61.373074,322332300
2009-03-30,79.800003,79.870003,77.959999,78.790001,59.252354,324108500
2009-03-31,79.559998,81.080002,79.050003,79.519997,59.801361,364238300
2009-04-01,78.529999,81.419998,78.330002,81.059998,60.959488,377018300
2009-04-02,83.080002,84.610001,81.129997,83.43,62.741776,476230700
2009-04-03,83.489998,84.279999,82.669998,84.260002,63.365925,284646300
2009-04-06,83.339996,84.279999,82.290001,83.599998,62.869591,264866600
2009-04-07,82.25,82.650002,81.510002,81.650002,61.403175,258947800
2009-04-08,82.059998,82.940002,81.540001,82.529999,62.064957,230402800
2009-04-09,84.669998,85.82,84.330002,85.809998,64.531609,269653500
2009-04-13,84.919998,86.540001,84.580002,85.830002,64.546638,224847500
2009-04-14,85.029999,85.760002,84.080002,84.349998,63.433643,276598800
2009-04-15,83.839996,85.419998,83.610001,85.25,64.110481,250726100
2009-04-16,85.93,87.150002,84.769997,86.5,65.050499,335202900
2009-04-17,86.830002,87.650002,86.139999,87.080002,65.48671,262649000
2009-04-20,85.540001,87.050003,83.339996,83.43,62.741776,293690100
2009-04-21,82.82,85.129997,82.75,85.059998,63.967602,114090900
2009-04-22,84.290001,86.339996,84.07,84.540001,63.576523,340395200
2009-04-23,84.709999,85.419998,83.629997,85.370003,64.200729,324903700
2009-04-24,86.029999,87.309998,85.690002,86.660004,65.170822,287703000
2009-04-27,85.68,87.010002,85.540001,85.839996,64.554153,289581600
2009-04-28,84.970001,86.589996,84.760002,85.57,64.351166,247926300
2009-04-29,86.519997,88.360001,86.300003,87.389999,65.71981,311505700
2009-04-30,88.550003,89.019997,86.919998,87.419998,65.742386,301419800
2009-05-01,87.440002,88.209999,86.720001,87.889999,66.095825,236110300
2009-05-04,88.550003,90.940002,88.379997,90.879997,68.344383,287120000
2009-05-05,90.57,90.93,89.839996,90.57,68.111259,243036300
2009-05-06,91.68,92.199997,90.610001,92.139999,69.291954,291941000
2009-05-07,93.010002,93.150002,90.279999,90.860001,68.329369,317728000
2009-05-08,92.029999,93.220001,91.440002,92.980003,69.923637,299081700
2009-05-11,91.699997,92.110001,91.040001,91.239998,68.615112,247923600
2009-05-12,91.629997,91.830002,89.849998,90.970001,68.412064,282431300
2009-05-13,89.739998,90.010002,88.5,88.68,66.689949,269619100
2009-05-14,88.720001,90.120003,88.5,89.440002,67.261482,260098700
2009-05-15,89.370003,90.0,88.150002,88.709999,66.712486,271502700
2009-05-18,89.550003,91.339996,88.57,91.230003,68.60759,241447400
2009-05-19,91.18,91.970001,90.809998,91.120003,68.524887,206102200
2009-05-20,91.949997,92.800003,90.410004,90.510002,68.066147,285722200
2009-05-21,89.459999,89.800003,88.260002,89.209999,67.088486,258988400
2009-05-22,89.459999,90.0,88.68,89.019997,66.945633,166811900
2009-05-26,88.360001,91.559998,88.32,91.300003,68.660248,236318500
2009-05-27,91.440002,91.75,89.529999,89.669998,67.434433,246015800
2009-05-28,90.459999,91.339996,89.099998,90.919998,68.374481,289095000
2009-05-29,91.419998,93.699997,90.68,92.529999,69.585236,258641500
2009-06-01,93.669998,95.169998,93.43,94.769997,71.26976,276246800
2009-06-02,94.400002,95.370003,94.230003,94.849998,71.329918,230874500
2009-06-03,94.040001,94.129997,92.760002,93.650002,70.427505,235310500
2009-06-04,94.0,94.669998,93.300003,94.529999,71.089287,210102300
2009-06-05,95.489998,95.669998,93.800003,94.550003,71.10434,284257900
2009-06-08,93.839996,95.099998,93.040001,94.160004,70.811073,238565100
2009-06-09,94.690002,95.139999,94.019997,94.639999,71.172012,225125500
2009-06-10,95.480003,95.489998,93.190002,94.400002,70.991531,296100400
2009-06-11,94.580002,96.110001,94.559998,94.82,71.307396,275414200
2009-06-12,94.400002,95.139999,94.0,95.080002,71.502914,184361800
2009-06-15,93.959999,94.019997,92.400002,92.900002,69.86348,224190500
2009-06-16,93.230003,93.290001,91.580002,91.639999,68.915932,227319000
2009-06-17,91.599998,92.330002,90.830002,91.550003,68.848267,223445200
2009-06-18,91.690002,92.669998,91.25,92.220001,69.352135,211725100
2009-06-19,92.580002,92.699997,91.519997,92.040001,69.607735,215655600
2009-06-22,91.139999,91.190002,89.25,89.279999,67.520386,251913600
2009-06-23,89.470001,89.879997,88.849998,89.349998,67.573364,188309800
2009-06-24,90.160004,91.080002,89.599998,90.120003,68.155693,211577700
2009-06-25,89.669998,92.169998,89.57,92.080002,69.63797,279411000
2009-06-26,91.769997,92.239998,91.269997,91.839996,69.456467,167579000
2009-06-29,92.110001,92.82,91.599998,92.699997,70.106865,168481300
2009-06-30,92.720001,93.059998,91.269997,91.949997,69.539642,228888200
2009-07-01,92.339996,93.230003,92.209999,92.330002,69.827034,173041100
2009-07-02,91.129997,92.360001,89.760002,89.809998,67.921234,212309900
2009-07-06,88.940002,89.93,88.660004,89.800003,67.913673,174499600
2009-07-07,89.709999,89.82,88.0,88.059998,66.597755,197088900
2009-07-08,88.589996,88.800003,87.0,88.0,66.552368,248050500
2009-07-09,88.610001,88.900002,87.910004,88.169998,66.680939,163777600
2009-07-10,87.699997,88.489998,87.349998,87.959999,66.522118,173520300
2009-07-13,88.309998,90.169998,87.589996,90.099998,68.140541,217413500
2009-07-14,90.379997,90.690002,89.730003,90.610001,68.526253,181487400
2009-07-15,91.809998,93.510002,90.68,93.260002,70.530426,220877900
2009-07-16,93.0,94.510002,92.82,93.110001,70.416969,231174500
2009-07-17,94.059998,94.32,93.540001,94.129997,71.18837,138561700
2009-07-20,94.68,95.290001,94.190002,95.129997,71.944633,164179400
2009-07-21,95.870003,95.900002,94.419998,95.57,72.27739,217718300
2009-07-22,94.959999,96.129997,94.889999,95.550003,72.262268,196068100
2009-07-23,95.610001,98.080002,95.529999,97.660004,73.858002,258795500
2009-07-24,97.199997,98.139999,96.690002,98.059998,74.160492,154003100
2009-07-27,97.879997,98.400002,97.339996,98.349998,74.379822,159259400
2009-07-28,97.660004,98.370003,97.059998,97.889999,74.031967,186685200
2009-07-29,97.440002,98.089996,96.980003,97.650002,73.850426,194399300
2009-07-30,98.830002,99.830002,98.599998,98.669998,74.621834,225575400
2009-07-31,98.650002,99.470001,98.379997,98.809998,74.727745,207358000
2009-08-03,99.849998,100.529999,99.309998,100.440002,75.960472,175776900
2009-08-04,99.989998,100.839996,99.779999,100.699997,76.157089,176714600
2009-08-05,100.769997,100.860001,99.580002,100.410004,75.937798,184726400
2009-08-06,100.870003,101.019997,99.419998,99.889999,75.544502,193203800
2009-08-07,100.940002,102.029999,100.389999,101.199997,76.535194,220640900
2009-08-10,100.739998,101.220001,100.269997,100.989998,76.376404,130898700
2009-08-11,100.540001,100.610001,99.459999,99.730003,75.4235,157301000
2009-08-12,99.559998,101.559998,99.510002,100.800003,76.232719,219052400
2009-08-13,101.260002,101.610001,100.260002,101.57,76.815056,176449500
2009-08-14,101.519997,101.599998,99.699997,100.790001,76.225189,199616100
2009-08-17,98.849998,98.949997,98.110001,98.309998,74.349609,237667500
2009-08-18,98.529999,99.440002,98.349998,99.089996,74.939461,173461500
2009-08-19,98.309998,100.300003,98.209999,99.959999,75.59745,192812800
2009-08-20,100.089996,101.220001,99.870003,100.989998,76.376404,174131300
2009-08-21,101.82,103.129997,101.620003,102.970001,77.873833,224605000
2009-08-24,103.389999,103.949997,102.589996,102.959999,77.866272,191279000
2009-08-25,103.370003,104.260002,102.940002,103.160004,78.017532,215310600
2009-08-26,102.839996,103.639999,102.489998,103.169998,78.025101,194620700
2009-08-27,103.110001,103.720001,101.940002,103.400002,78.199074,196230100
2009-08-28,104.230003,104.349998,102.669998,103.379997,78.183876,147024400
2009-08-31,102.370003,102.580002,101.790001,102.459999,77.488129,176051600
2009-09-01,101.949997,103.239998,99.989998,100.199997,75.778954,321276800
2009-09-02,99.779999,100.440002,99.57,99.82,75.4916,171805000
2009-09-03,100.400002,100.769997,99.589996,100.650002,76.119263,143572300
2009-09-04,100.849998,102.089996,100.550003,102.059998,77.185638,142687900
2009-09-08,103.0,103.050003,102.389999,102.940002,77.851151,132909100
2009-09-09,103.120003,104.080002,102.800003,103.730003,78.448616,154612500
2009-09-10,103.800003,104.860001,103.220001,104.790001,79.250267,162902400
2009-09-11,104.989998,105.300003,104.279999,104.769997,79.235138,152360100
2009-09-14,103.879997,105.459999,103.150002,105.279999,79.620842,149593800
2009-09-15,105.449997,106.110001,104.760002,105.720001,79.953629,196795900
2009-09-16,106.099998,107.339996,105.730003,107.32,81.163628,206406300
2009-09-17,107.169998,108.059998,106.57,107.160004,81.042656,229170900
2009-09-18,107.150002,107.160004,106.360001,106.720001,81.094299,153799100
2009-09-21,105.889999,107.0,105.660004,106.449997,80.889145,151892000
2009-09-22,107.080002,107.370003,106.599998,107.07,81.36026,143126700
2009-09-23,107.32,108.029999,105.989998,106.18,80.683975,225947400
2009-09-24,106.410004,106.639999,104.550003,105.010002,79.794922,228636800
2009-09-25,104.779999,105.360001,104.089996,104.449997,79.3694,204059000
2009-09-28,104.849998,106.550003,104.830002,106.32,80.790352,118285800
2009-09-29,106.510002,107.019997,105.779999,106.0,80.547234,133733900
2009-09-30,106.360001,106.459999,104.620003,105.589996,80.235649,254383000
2009-10-01,103.0,105.730003,102.949997,102.970001,78.244751,281840600
2009-10-02,102.019997,103.099998,101.989998,102.489998,77.880028,224748800
2009-10-05,102.900002,104.32,102.599998,104.019997,79.042664,149875000
2009-10-06,104.769997,106.110001,104.709999,105.510002,80.17485,202491100
2009-10-07,105.269997,105.910004,105.07,105.800003,80.395203,159200300
2009-10-08,106.550003,107.169998,105.849998,106.610001,81.010727,183305800
2009-10-09,106.639999,107.260002,106.360001,107.260002,81.504623,135008300
2009-10-12,107.760002,108.089996,107.279999,107.68,81.823792,118031000
2009-10-13,107.389999,107.709999,106.760002,107.459999,81.656639,157692700
2009-10-14,108.720001,109.419998,107.419998,109.309998,83.062408,191421600
2009-10-15,108.779999,109.709999,108.730003,109.709999,83.366325,173873600
2009-10-16,108.800003,109.269997,108.230003,108.889999,82.743248,192069400
2009-10-19,109.07,110.129997,108.730003,109.790001,83.427155,159530400
2009-10-20,109.949997,109.989998,108.68,109.209999,82.98642,180921100
2009-10-21,109.040001,110.309998,108.150002,108.230003,82.241707,225379300
2009-10-22,108.190002,109.68,107.5,109.330002,83.077599,238444000
2009-10-23,109.690002,109.760002,107.629997,108.080002,82.127747,240033200
2009-10-26,108.199997,109.309998,106.610001,106.910004,81.238708,242028200
2009-10-27,107.029999,107.389999,106.160004,106.419998,80.866371,253266300
2009-10-28,106.150002,106.480003,104.349998,104.410004,79.338982,248821400
2009-10-29,105.190002,106.860001,104.940002,106.650002,81.041107,198110600
2009-10-30,106.300003,106.620003,103.440002,103.559998,78.693092,325608100
2009-11-02,104.129997,105.410004,103.080002,104.32,79.270599,254222900
2009-11-03,103.739998,104.800003,103.540001,104.650002,79.52137,228362600
2009-11-04,105.510002,106.330002,104.650002,104.919998,79.726524,247996700
2009-11-05,105.660004,106.879997,105.440002,106.849998,81.1931,180015300
2009-11-06,106.260002,107.400002,106.050003,107.129997,81.405846,170954100
2009-11-09,107.949997,109.629997,107.870003,109.57,83.259949,159495700
2009-11-10,109.309998,109.93,108.970001,109.589996,83.2752,171899800
2009-11-11,110.309998,110.82,109.620003,110.150002,83.700706,169466200
2009-11-12,110.0,110.57,108.75,109.029999,82.84964,157144500
2009-11-13,109.309998,110.089996,108.75,109.620003,83.297989,150963000
2009-11-16,110.379997,111.690002,110.32,111.209999,84.506149,210922200
